id,link,bedrooms,bathrooms,area_m2,price,date,condition,location
P1753664852_13,https://www.fincaraiz.com.co/casa-en-venta-en-tasajero-cucuta/192158506,4 Habs.,3 Baños,160 m²,$ 333.000.000,2025-07-27 20:07:32.983015,Usado,"Tasajero, Cúcuta, Norte de santander"
P1753664855_14,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158738,3 Habs.,3 Baños,245 m²,$ 380.000.000,2025-07-27 20:07:35.129509,Usado,"Cúcuta, Norte de santander"
P1753664857_15,https://www.fincaraiz.com.co/casa-en-venta-en-parq-resid-los-libertadores-b-cucuta/192158360,3 Habs.,2 Baños,193 m²,$ 460.000.000,2025-07-27 20:07:37.085630,Usado,"Parq resid los libertadores b, Cúcuta, Norte de santander"
P1753664859_16,https://www.fincaraiz.com.co/casa-en-venta-en-san-martin-ii-cucuta/192159011,7 Habs.,4 Baños,240 m²,$ 270.000.000,2025-07-27 20:07:39.835820,Usado,"San martin ii, Cúcuta, Norte de santander"
P1753664862_17,https://www.fincaraiz.com.co/casa-en-venta-en-centro-cucuta/192566914,3 Habs.,4 Baños,240 m²,$ 520.000.000,2025-07-27 20:07:42.513407,Usado,"Centro, Cúcuta, Norte de santander"
P1753664865_18,https://www.fincaraiz.com.co/casa-en-venta-en-gualanday-cucuta/192159332,4 Habs.,3 Baños,114 m²,$ 240.000.000,2025-07-27 20:07:45.588288,Usado,"Gualanday, Cúcuta, Norte de santander"
P1753664867_19,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158781,3 Habs.,4 Baños,178 m²,$ 380.000.000,2025-07-27 20:07:47.690764,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753664936_0,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192159313,3 Habs.,3 Baños,67 m²,$ 340.000.000,2025-07-27 20:08:56.271568,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753664938_1,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159831,3 Habs.,4 Baños,112 m²,$ 350.000.000,2025-07-27 20:08:58.572335,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753664940_2,https://www.fincaraiz.com.co/casa-en-venta-en-aniversario-et-ii-cucuta/192158696,3 Habs.,2 Baños,90 m²,$ 270.000.000,2025-07-27 20:09:00.901458,Usado,"Aniversario et ii, Cúcuta, Norte de santander"
P1753664942_3,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192158188,3 Habs.,1 Baño,110 m²,$ 250.000.000,2025-07-27 20:09:02.919531,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753664944_4,https://www.fincaraiz.com.co/casa-en-venta-en-aguas-calientes-cucuta/192158444,3 Habs.,2 Baños,77 m²,$ 150.000.000,2025-07-27 20:09:04.648344,Usado,"Aguas calientes, Cúcuta, Norte de santander"
P1753664946_5,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192213728,4 Habs.,4 Baños,248 m²,$ 1.000.000.000,2025-07-27 20:09:06.811308,Usado,"Cúcuta, Norte de santander"
P1753664948_6,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214099,5 Habs.,8 Baños,1567 m²,$ 2.900.000.000,2025-07-27 20:09:08.870034,Usado,"Cúcuta, Norte de santander"
P1753664951_7,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159081,5 Habs.,4 Baños,400 m²,$ 790.000.000,2025-07-27 20:09:11.719893,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753664953_8,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192159020,4 Habs.,4 Baños,250 m²,$ 1.000.000.000,2025-07-27 20:09:13.952967,Usado,"Caobos, Cúcuta, Norte de santander"
P1753664957_9,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159372,2 Habs.,2 Baños,125 m²,$ 850.000.000,2025-07-27 20:09:17.356713,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664960_10,https://www.fincaraiz.com.co/casa-en-venta-en-paramo-cucuta/192158825,16 Habs.,10 Baños,349 m²,$ 1.100.000.000,2025-07-27 20:09:20.466164,Usado,"Paramo, Cúcuta, Norte de santander"
P1753664963_11,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192258687,5 Habs.,5 Baños,183 m²,$ 330.000.000,2025-07-27 20:09:23.221375,Usado,"San luis, Cúcuta, Norte de santander"
P1753664965_12,https://www.fincaraiz.com.co/casa-en-venta-en-san-jose-cucuta/192158516,3 Habs.,3 Baños,60 m²,$ 140.000.000,2025-07-27 20:09:25.314640,Usado,"San jose, Cúcuta, Norte de santander"
P1753664967_13,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192159678,4 Habs.,5 Baños,286 m²,$ 600.000.000,2025-07-27 20:09:27.260760,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753664969_14,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158281,4 Habs.,4 Baños,108 m²,$ 440.000.000,2025-07-27 20:09:29.932855,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753664971_15,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159772,3 Habs.,2 Baños,464 m²,$ 1.600.000.000,2025-07-27 20:09:31.914826,Usado,"La riviera, Cúcuta, Norte de santander"
P1753664974_16,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192158091,3 Habs.,5 Baños,342 m²,$ 1.200.000.000,2025-07-27 20:09:34.669900,Usado,"Caobos, Cúcuta, Norte de santander"
P1753664977_17,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159396,4 Habs.,4 Baños,182 m²,$ 470.000.000,2025-07-27 20:09:37.742993,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753664980_18,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192159674,3 Habs.,3 Baños,192 m²,$ 370.000.000,2025-07-27 20:09:40.371281,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753664982_19,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192377076,4 Habs.,4 Baños,120 m²,$ 598.000.000,2025-07-27 20:09:42.428212,Usado,"Latino, Cúcuta, Norte de santander"
P1753664985_20,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192158960,4 Habs.,2 Baños,206 m²,$ 430.000.000,2025-07-27 20:09:45.139765,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753664994_0,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192377076,4 Habs.,4 Baños,120 m²,$ 598.000.000,2025-07-27 20:09:54.248307,Usado,"Latino, Cúcuta, Norte de santander"
P1753664996_1,https://www.fincaraiz.com.co/casa-en-venta-en-bellavista-cucuta/192159515,5 Habs.,5 Baños,330 m²,$ 1.300.000.000,2025-07-27 20:09:56.504131,Usado,"Bellavista, Cúcuta, Norte de santander"
P1753664998_2,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192349238,4 Habs.,3 Baños,52 m²,$ 240.000.000,2025-07-27 20:09:58.988836,Usado,"Latino, Cúcuta, Norte de santander"
P1753665001_3,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192158770,5 Habs.,5 Baños,213 m²,$ 600.000.000,2025-07-27 20:10:01.095043,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753665003_4,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192562199,3 Habs.,3 Baños,130 m²,$ 330.000.000,2025-07-27 20:10:03.628681,Usado,"San luis, Cúcuta, Norte de santander"
P1753665005_5,https://www.fincaraiz.com.co/casa-en-venta-en-lleras-restrepo-cucuta/192571243,3 Habs.,2 Baños,90 m²,$ 420.000.000,2025-07-27 20:10:05.979735,Usado,"Lleras restrepo, Cúcuta, Norte de santander"
P1753665008_6,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-norte-cucuta/192158927,4 Habs.,3 Baños,170 m²,$ 320.000.000,2025-07-27 20:10:08.028168,Usado,"Prados del norte, Cúcuta, Norte de santander"
P1753665010_7,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192159548,8 Habs.,4 Baños,274 m²,$ 420.000.000,2025-07-27 20:10:10.426775,Usado,"El contento, Cúcuta, Norte de santander"
P1753665013_8,https://www.fincaraiz.com.co/casa-en-venta-en-colsag-cucuta/192159664,6 Habs.,3 Baños,923 m²,$ 2.300.000.000,2025-07-27 20:10:13.310515,Usado,"Colsag, Cúcuta, Norte de santander"
P1753665015_9,https://www.fincaraiz.com.co/casa-en-venta-en-los-pinos-cucuta/192158366,5 Habs.,4 Baños,146 m²,$ 420.000.000,2025-07-27 20:10:15.147008,Usado,"Los pinos, Cúcuta, Norte de santander"
P1753665017_10,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159232,8 Habs.,7 Baños,161 m²,$ 500.000.000,2025-07-27 20:10:17.670481,Usado,"Popular, Cúcuta, Norte de santander"
P1753665019_11,https://www.fincaraiz.com.co/casa-en-venta-en-la-capillana-cucuta/192159207,4 Habs.,3 Baños,135 m²,$ 670.000.000,2025-07-27 20:10:19.641899,Usado,"La capillana, Cúcuta, Norte de santander"
P1753665021_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192158934,4 Habs.,4 Baños,143 m²,$ 390.000.000,2025-07-27 20:10:21.520662,Usado,"La playa, Cúcuta, Norte de santander"
P1753665024_13,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192637500,4 Habs.,4 Baños,160 m²,$ 390.000.000,2025-07-27 20:10:24.145202,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753665026_14,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192158193,3 Habs.,1 Baño,182 m²,$ 160.000.000,2025-07-27 20:10:26.977206,Usado,"El contento, Cúcuta, Norte de santander"
P1753665029_15,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192158602,4 Habs.,2 Baños,173 m²,$ 450.000.000,2025-07-27 20:10:29.846303,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753665031_16,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/191850073,3 Habs.,3 Baños,331 m²,$ 550.000.000,2025-07-27 20:10:31.876848,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753665034_17,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192158171,5 Habs.,4 Baños,168 m²,$ 600.000.000,2025-07-27 20:10:34.409937,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753665036_18,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192158487,4 Habs.,3 Baños,235 m²,$ 500.000.000,2025-07-27 20:10:36.953277,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753665039_19,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192159785,6 Habs.,3 Baños,500 m²,$ 750.000.000,2025-07-27 20:10:39.217476,Usado,"Popular, Cúcuta, Norte de santander"
P1753665042_20,https://www.fincaraiz.com.co/casa-en-venta-en-ub-playa-hermosa-cucuta/192158621,6 Habs.,5 Baños,146 m²,$ 520.000.000,2025-07-27 20:10:42.139753,Usado,"Ub playa hermosa, Cúcuta, Norte de santander"
P1753665055_0,https://www.fincaraiz.com.co/casa-en-venta-en-popular-cucuta/192158971,5 Habs.,5 Baños,239 m²,$ 500.000.000,2025-07-27 20:10:55.231016,Usado,"Popular, Cúcuta, Norte de santander"
P1753665057_1,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192158932,4 Habs.,3 Baños,147 m²,$ 320.000.000,2025-07-27 20:10:57.346920,Usado,"La playa, Cúcuta, Norte de santander"
P1753665059_2,https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-camilo-daza-cucuta/192159720,4 Habs.,3 Baños,325 m²,$ 400.000.000,2025-07-27 20:10:59.205009,Usado,"Aeropuerto camilo daza, Cúcuta, Norte de santander"
P1753665061_3,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159040,4 Habs.,5 Baños,178 m²,$ 450.000.000,2025-07-27 20:11:01.298471,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753665064_4,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158721,3 Habs.,3 Baños,120 m²,$ 200.000.000,2025-07-27 20:11:04.062444,Usado,"Cúcuta, Norte de santander"
P1753665065_5,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158488,3 Habs.,3 Baños,176 m²,$ 430.000.000,2025-07-27 20:11:05.874246,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753665067_6,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192159715,5 Habs.,5 Baños,221 m²,$ 650.000.000,2025-07-27 20:11:07.636664,Usado,"La riviera, Cúcuta, Norte de santander"
P1753665069_7,https://www.fincaraiz.com.co/casa-en-venta-en-centro-cucuta/192158815,3 Habs.,2 Baños,315 m²,$ 1.500.000.000,2025-07-27 20:11:09.941780,Usado,"Centro, Cúcuta, Norte de santander"
P1753665072_8,https://www.fincaraiz.com.co/casa-en-venta-en-latino-cucuta/192465477,1 Habs.,1 Baño,447 m²,$ 550.000.000,2025-07-27 20:11:12.727276,Usado,"Latino, Cúcuta, Norte de santander"
P1753665075_9,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158205,8 Habs.,5 Baños,301 m²,$ 580.000.000,2025-07-27 20:11:15.155917,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753665077_10,https://www.fincaraiz.com.co/casa-en-venta-en-ub-la-ceiba-cucuta/7652022,3 Habs.,2 Baños,200 m²,$ 590.000.000,2025-07-27 20:11:17.881912,Usado,"Ub la ceiba, Cúcuta, Norte de santander"
P1753665079_11,https://www.fincaraiz.com.co/casa-en-venta-en-san-cayetano/192159096,2 Habs.,1 Baño,83 m²,$ 85.000.000,2025-07-27 20:11:19.826118,Usado,"San cayetano, Norte de santander"
P1753665082_12,https://www.fincaraiz.com.co/casa-en-venta-en-atalaya-cucuta/192534873,2 Habs.,1 Baño,480 m²,$ 250.000.000,2025-07-27 20:11:22.242493,Usado,"Atalaya, Cúcuta, Norte de santander"
P1753665084_13,https://www.fincaraiz.com.co/casa-en-venta-en-piedecuesta-cucuta/192158497,4 Habs.,5 Baños,950 m²,$ 800.000.000,2025-07-27 20:11:24.494592,Usado,"Piedecuesta, Cúcuta, Norte de santander"
P1753665086_14,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192158667,3 Habs.,2 Baños,160 m²,$ 390.000.000,2025-07-27 20:11:26.368958,Usado,"La cabrera, Cúcuta, Norte de santander"
P1753665088_15,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192194586,4 Habs.,5 Baños,135 m²,$ 480.000.000,2025-07-27 20:11:28.248721,Usado,"Cúcuta, Norte de santander"
P1753665090_16,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/192159597,5 Habs.,3 Baños,150 m²,$ 430.000.000,2025-07-27 20:11:30.930000,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753665092_17,https://www.fincaraiz.com.co/casa-en-venta-en-san-luis-cucuta/192159675,4 Habs.,3 Baños,97 m²,$ 260.000.000,2025-07-27 20:11:32.782520,Usado,"San luis, Cúcuta, Norte de santander"
P1753665095_18,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158491,3 Habs.,4 Baños,186 m²,$ 450.000.000,2025-07-27 20:11:35.009412,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753665097_19,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158672,4 Habs.,3 Baños,221 m²,$ 800.000.000,2025-07-27 20:11:37.427312,Usado,"Cúcuta, Norte de santander"
P1753665099_20,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192158631,6 Habs.,7 Baños,373 m²,$ 600.000.000,2025-07-27 20:11:39.373111,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753665108_0,https://www.fincaraiz.com.co/casa-en-venta-en-loma-de-bolivar-cucuta/192158486,9 Habs.,4 Baños,166 m²,$ 250.000.000,2025-07-27 20:11:48.361494,Usado,"Loma de bolivar, Cúcuta, Norte de santander"
P1753665111_1,https://www.fincaraiz.com.co/casa-en-venta-en-san-martin-ii-cucuta/192159801,6 Habs.,4 Baños,180 m²,$ 250.000.000,2025-07-27 20:11:51.253997,Usado,"San martin ii, Cúcuta, Norte de santander"
P1753665113_2,https://www.fincaraiz.com.co/casa-en-venta-en-portachuela-cucuta/192159701,3 Habs.,4 Baños,80 m²,$ 350.000.000,2025-07-27 20:11:53.836513,Usado,"Portachuela, Cúcuta, Norte de santander"
P1753665116_3,https://www.fincaraiz.com.co/casa-en-venta-en-sector-oriental-cucuta/192344318,2 Habs.,1 Baño,84 m²,$ 220.000.000,2025-07-27 20:11:56.171174,Usado,"Sector oriental, Cúcuta, Norte de santander"
P1753665118_4,https://www.fincaraiz.com.co/casa-en-venta-en-guaymaral-cucuta/192159151,4 Habs.,4 Baños,198 m²,$ 680.000.000,2025-07-27 20:11:58.649758,Usado,"Guaymaral, Cúcuta, Norte de santander"
P1753665120_5,https://www.fincaraiz.com.co/casa-en-venta-en-la-union-cucuta/192159319,6 Habs.,4 Baños,188 m²,$ 300.000.000,2025-07-27 20:12:00.968512,Usado,"La union, Cúcuta, Norte de santander"
P1753665123_6,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159214,7 Habs.,4 Baños,384 m²,$ 800.000.000,2025-07-27 20:12:03.972949,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753665187_8,https://www.fincaraiz.com.co/casa-en-venta-en-niza-cucuta/192169891,5 Habs.,4 Baños,126 m²,$ 850.000.000,2025-07-27 20:13:07.075562,Usado,"Niza, Cúcuta, Norte de santander"
P1753665189_9,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192213743,3 Habs.,6 Baños,360 m²,$ 1.800.000.000,2025-07-27 20:13:09.056642,Usado,"La riviera, Cúcuta, Norte de santander"
P1753665191_10,https://www.fincaraiz.com.co/casa-en-venta-en-nuevo-escobal-cucuta/192158734,3 Habs.,3 Baños,105 m²,$ 220.000.000,2025-07-27 20:13:11.071207,Usado,"Nuevo escobal, Cúcuta, Norte de santander"
P1753665194_11,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192159668,4 Habs.,1 Baño,160 m²,$ 380.000.000,2025-07-27 20:13:14.023129,Usado,"La cabrera, Cúcuta, Norte de santander"
P1753665196_12,https://www.fincaraiz.com.co/casa-en-venta-en-la-playa-cucuta/192158233,3 Habs.,4 Baños,186 m²,$ 680.000.000,2025-07-27 20:13:16.121721,Usado,"La playa, Cúcuta, Norte de santander"
P1753665198_13,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192249386,3 Habs.,2 Baños,90 m²,$ 250.000.000,2025-07-27 20:13:18.145648,Usado,"Cúcuta, Norte de santander"
P1753665200_14,https://www.fincaraiz.com.co/casa-en-venta-en-aeropuerto-cucuta/192159189,3 Habs.,2 Baños,100 m²,$ 180.000.000,2025-07-27 20:13:20.354818,Usado,"Aeropuerto, Cúcuta, Norte de santander"
P1753665202_15,https://www.fincaraiz.com.co/casa-en-venta-en-torcoroma-siglo-xxi-cucuta/192159190,2 Habs.,2 Baños,88 m²,$ 130.000.000,2025-07-27 20:13:22.275706,Usado,"Torcoroma siglo xxi, Cúcuta, Norte de santander"
P1753665204_16,https://www.fincaraiz.com.co/casa-en-venta-en-centro-cucuta/192159822,5 Habs.,5 Baños,816 m²,$ 900.000.000,2025-07-27 20:13:24.194363,Usado,"Centro, Cúcuta, Norte de santander"
P1753665206_17,https://www.fincaraiz.com.co/casa-en-venta-en-la-riviera-cucuta/192357945,3 Habs.,3 Baños,210 m²,$ 630.100.000,2025-07-27 20:13:26.221670,Usado,"La riviera, Cúcuta, Norte de santander"
P1753665208_18,https://www.fincaraiz.com.co/casa-en-venta-en-caobos-cucuta/192158725,8 Habs.,4 Baños,349 m²,$ 1.376.577.700,2025-07-27 20:13:28.243413,Usado,"Caobos, Cúcuta, Norte de santander"
P1753665210_19,https://www.fincaraiz.com.co/casa-en-venta-en-la-cabrera-cucuta/192159829,6 Habs.,6 Baños,350 m²,$ 650.000.000,2025-07-27 20:13:30.600446,Usado,"La cabrera, Cúcuta, Norte de santander"
P1753665212_20,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-bosch-cucuta/7767269,7 Habs.,6 Baños,300 m²,$ 660.000.000,2025-07-27 20:13:32.751536,Usado,"Quinta bosch, Cúcuta, Norte de santander"
P1753665221_0,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192159113,4 Habs.,4 Baños,203 m²,$ 490.000.000,2025-07-27 20:13:41.327266,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753665223_1,https://www.fincaraiz.com.co/casa-en-venta-en-molinos-del-norte-b-cucuta/192158502,2 Habs.,1 Baño,74 m²,$ 130.000.000,2025-07-27 20:13:43.499755,Usado,"Molinos del norte b, Cúcuta, Norte de santander"
P1753665225_2,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192214038,7 Habs.,7 Baños,244 m²,$ 900.000.000,2025-07-27 20:13:45.392816,Usado,"Cúcuta, Norte de santander"
P1753665227_3,https://www.fincaraiz.com.co/casa-en-venta-en-la-ceiba-cucuta/192159146,4 Habs.,3 Baños,208 m²,$ 550.000.000,2025-07-27 20:13:47.962168,Usado,"La ceiba, Cúcuta, Norte de santander"
P1753665230_4,https://www.fincaraiz.com.co/casa-en-venta-en-prados-del-este-cucuta/192158137,4 Habs.,5 Baños,270 m²,$ 400.000.000,2025-07-27 20:13:50.770498,Usado,"Prados del Este, Cúcuta, Norte de santander"
P1753665233_5,https://www.fincaraiz.com.co/casa-en-venta-en-el-bosque-cucuta/192159399,3 Habs.,3 Baños,106 m²,$ 280.000.000,2025-07-27 20:13:53.135562,Usado,"El bosque, Cúcuta, Norte de santander"
P1753665235_6,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158551,4 Habs.,2 Baños,170 m²,$ 118.000.000,2025-07-27 20:13:55.094082,Usado,"Cúcuta, Norte de santander"
P1753665237_7,https://www.fincaraiz.com.co/casa-en-venta-en-el-contento-cucuta/192159933,4 Habs.,3 Baños,265 m²,$ 480.000.000,2025-07-27 20:13:57.027259,Usado,"El contento, Cúcuta, Norte de santander"
P1753665239_8,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192158689,4 Habs.,4 Baños,204 m²,$ 520.000.000,2025-07-27 20:13:59.092707,Usado,"Ceiba ii, Cúcuta, Norte de santander"
P1753665241_9,https://www.fincaraiz.com.co/casa-en-venta-en-el-llano-cucuta/192158629,4 Habs.,5 Baños,307 m²,$ 1.200.000.000,2025-07-27 20:14:01.717436,Usado,"El llano, Cúcuta, Norte de santander"
P1753665243_10,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158826,7 Habs.,3 Baños,390 m²,$ 680.000.000,2025-07-27 20:14:03.826935,Usado,"Cúcuta, Norte de santander"
P1753665245_11,https://www.fincaraiz.com.co/casa-en-venta-en-cucuta/192158915,3 Habs.,1 Baño,250 m²,$ 490.000.000,2025-07-27 20:14:05.731188,Usado,"Cúcuta, Norte de santander"
P1753665248_12,https://www.fincaraiz.com.co/casa-en-venta-en-quinta-oriental-cucuta/192201378,3 Habs.,4 Baños,78 m²,$ 450.000.000,2025-07-27 20:14:08.041870,Usado,"Quinta oriental, Cúcuta, Norte de santander"
P1753665250_13,https://www.fincaraiz.com.co/casa-en-venta-en-ceiba-ii-cucuta/192457523,3 Habs.,2 Baños,118 m²,$ 450.000.000,2025-07-27 20:14:10.137156,Usado,"Ceiba ii, Cúcuta, Norte de santander"
